18.5 -81.5 0 
18.5 -81.5 2 
18.5 -78.5 2 
18.5 -78.5 0 

21.5 -81.5 0 
21.5 -81.5 2 
21.5 -78.5 2 
21.5 -78.5 0 

21.5 -81.5 0 
21.5 -81.5 0 
21.5 -78.5 0 
21.5 -78.5 0 

18.5 -81.5 0 
18.5 -81.5 0 
18.5 -78.5 0 
18.5 -78.5 0 

18.5 -81.5 2 
18.5 -81.5 2 
18.5 -78.5 2 
18.5 -78.5 2 

